"USERID"	"ITEM_ID"	"ITEM_NUM"	"SCORE"	"RANK"	"TIMESTAMP"	"MODEL"	"PARAMETERS"	"REC_BATCH_ID"
2133	179135	29615	3.949295282	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2134	179135	29615	4.7089400289999999	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2144	179135	29615	4.2033586500000002	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2157	179135	29615	4.5302047730000004	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2163	179135	29615	4.5164852140000002	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2165	179135	29615	4.9142761229999996	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2212	179135	29615	5.055974483	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2279	179135	29615	4.3245930670000003	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2286	179135	29615	5.4346046450000003	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2294	179135	29615	4.4693336490000002	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2297	179135	29615	4.4705953599999999	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2304	179135	29615	4.2462520599999998	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2318	179135	29615	4.520284653	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2323	179135	29615	4.3015394210000002	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2334	179135	29615	4.9063382149999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2338	179135	29615	3.8106274600000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2341	179135	29615	4.8873205180000001	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2346	179135	29615	4.8760375979999999	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2348	179135	29615	4.5962138179999998	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2352	179135	29615	4.5590929989999998	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2358	179135	29615	4.6960225109999998	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2364	179135	29615	4.4273347850000002	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2371	179135	29615	4.5469512940000003	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2383	179135	29615	4.9636964800000003	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2392	179135	29615	4.5766763690000003	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2401	179135	29615	4.7425422670000001	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2402	179135	29615	4.5335054399999999	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4781	179181	29637	6.1024966239999996	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2264	179243	29665	4.9216890339999999	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4551	179375	29730	5.1840085980000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4658	179375	29730	4.516013622	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2295	179589	29831	5.1260995859999996	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4639	179739	29904	5.6644949909999998	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1944	180061	30059	4.8462724689999996	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2343	180061	30059	5.4327473639999999	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4888	180085	30071	5.2713294030000002	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4411	180085	30071	5.5950317380000003	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2130	180307	30177	4.7418031689999998	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2193	180713	30348	4.4465579990000004	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1932	180767	30369	3.5831911559999998	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2175	180767	30369	4.3578233720000004	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2349	180767	30369	4.9612045289999998	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2048	181103	30503	5.4744057660000003	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4771	181175	30532	4.1918210980000001	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4418	181487	30678	4.8720369339999996	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2135	181487	30678	3.9909236429999999	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4790	181589	30727	5.4024176600000002	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1938	181589	30727	5.3864245410000002	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2205	181589	30727	5.0824356079999999	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2281	181589	30727	4.9552307129999997	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4678	181765	30815	4.5685410500000003	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4760	181765	30815	3.798652411	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1940	181765	30815	5.1923246379999997	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2104	181765	30815	5.0691647529999999	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2109	181765	30815	4.2990474699999996	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2173	181765	30815	4.670956135	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2204	181765	30815	4.9997687339999999	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2010	182465	31164	4.9784822460000004	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4873	182527	31195	4.7556319240000002	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4679	182527	31195	5.088680267	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4773	182527	31195	4.1707816119999999	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4775	182527	31195	4.4547967909999997	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2011	182527	31195	5.0761942859999998	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2299	182527	31195	4.7390103339999996	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2316	182527	31195	5.0128774639999998	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4885	182657	31245	5.2174625399999996	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4432	182657	31245	5.3154215809999998	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4444	182657	31245	4.1780009270000003	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4450	182657	31245	5.6780200000000001	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4641	182657	31245	4.8462944029999999	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4647	182657	31245	5.0676202769999996	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4770	182657	31245	5.2079668049999999	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4802	182657	31245	5.2786717410000001	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4811	182657	31245	4.4786543849999996	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1934	182657	31245	5.915819645	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2011	182657	31245	5.0872659679999996	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2024	182657	31245	5.458999157	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2028	182657	31245	4.8696627619999999	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2030	182657	31245	5.072352886	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2062	182657	31245	5.1812176699999997	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2147	182657	31245	4.8485207560000001	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2148	182657	31245	4.7779307370000001	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2188	182657	31245	5.0126075739999996	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2202	182657	31245	4.6347336769999998	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2223	182657	31245	4.8590459819999996	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2252	182657	31245	5.0801033970000002	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2273	182657	31245	4.6364550590000002	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2298	182657	31245	5.3532996180000003	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2303	182657	31245	5.1146125790000001	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2332	182657	31245	5.4388699530000002	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2338	182657	31245	3.9135344029999999	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2391	182657	31245	6.2718925480000003	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2406	182657	31245	4.7634434700000003	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2251	182657	31245	6.2201738359999998	10		"user_knn"	"{""nnbrs"": 20}"	1
4548	182723	31278	4.4608631130000003	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4774	182723	31278	5.1556797029999997	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2133	182723	31278	3.93680048	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2144	182723	31278	4.20272398	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2165	182723	31278	4.8890490529999999	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2167	182723	31278	4.2742748260000001	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2323	182723	31278	4.2938861849999999	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2372	182723	31278	4.9697833060000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4679	182781	31306	5.1599955560000001	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4762	182781	31306	4.3459367750000002	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4775	182781	31306	4.4523935320000003	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4819	182781	31306	5.0669932370000001	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1973	182781	31306	5.6249871249999996	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1979	182781	31306	4.6898036000000003	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1986	182781	31306	4.7667655939999998	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2012	182781	31306	4.946813583	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2192	182781	31306	5.1769328120000004	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2315	182781	31306	5.5284771920000004	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2317	182781	31306	4.8022384640000002	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2375	182781	31306	5.281744003	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4814	182933	31378	4.412283897	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2033	182933	31378	4.4902424810000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2169	182933	31378	4.7347369190000004	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4814	182935	31379	4.412283897	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2033	182935	31379	4.4902424810000001	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4870	183471	31636	5.145269871	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4418	183471	31636	4.931945324	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4636	183471	31636	5.6061687469999999	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4763	183471	31636	4.7314009669999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1931	183471	31636	5.3373575210000004	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1983	183471	31636	5.2716779709999999	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1987	183471	31636	5.2311687469999999	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2006	183471	31636	4.4302434919999998	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2110	183471	31636	5.657847404	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2285	183471	31636	5.3295845990000004	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4870	183473	31637	5.4997477530000003	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4887	183473	31637	4.64127636	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4896	183473	31637	4.7921023370000002	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4391	183473	31637	5.5859231950000003	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4405	183473	31637	4.2012629510000004	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4418	183473	31637	5.3197870250000001	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4537	183473	31637	5.2778024669999999	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4546	183473	31637	4.2046694760000003	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4642	183473	31637	5.4879202840000003	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4662	183473	31637	5.0583176610000002	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4683	183473	31637	4.7118172649999996	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4697	183473	31637	5.0583882329999996	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4763	183473	31637	5.1054782870000004	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4781	183473	31637	6.771912575	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4823	183473	31637	4.6249837879999998	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1931	183473	31637	5.5855288510000003	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1983	183473	31637	5.6850600240000002	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1986	183473	31637	4.8484468459999999	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1987	183473	31637	5.3375368119999997	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1993	183473	31637	4.4505882259999998	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2001	183473	31637	5.8868517880000004	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2006	183473	31637	4.5910949710000004	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2040	183473	31637	5.8473472600000003	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2043	183473	31637	6.3226284980000003	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2050	183473	31637	6.0029139520000001	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2056	183473	31637	5.3440256120000003	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2110	183473	31637	5.7907423969999998	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2183	183473	31637	5.1239504809999996	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2213	183473	31637	4.201925278	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2268	183473	31637	4.389009476	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2285	183473	31637	5.7889180180000004	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2305	183473	31637	4.7038106920000002	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2355	183473	31637	3.7142901419999999	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2379	183473	31637	5.3856544489999996	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2397	183473	31637	6.442232132	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4887	183559	31678	4.6229739189999997	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2295	183559	31678	5.1003618240000002	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
113	183559	31678	6.5081577299999998	8		"user_knn"	"{""nnbrs"": 20}"	1
116	183559	31678	6.504400253	8		"user_knn"	"{""nnbrs"": 20}"	1
120	183559	31678	6.8431181910000003	7		"user_knn"	"{""nnbrs"": 20}"	1
130	183559	31678	6.6280269619999999	8		"user_knn"	"{""nnbrs"": 20}"	1
139	183559	31678	6.7921872140000001	7		"user_knn"	"{""nnbrs"": 20}"	1
1867	183559	31678	6.6496224399999999	9		"user_knn"	"{""nnbrs"": 20}"	1
1882	183559	31678	6.5851697920000003	9		"user_knn"	"{""nnbrs"": 20}"	1
2057	183559	31678	7.2581582070000001	10		"user_knn"	"{""nnbrs"": 20}"	1
2058	183559	31678	6.5533514019999997	9		"user_knn"	"{""nnbrs"": 20}"	1
2068	183559	31678	5.4767599110000003	9		"user_knn"	"{""nnbrs"": 20}"	1
2134	183559	31678	7.0423836709999996	8		"user_knn"	"{""nnbrs"": 20}"	1
2427	183559	31678	5.6669874189999998	10		"user_knn"	"{""nnbrs"": 20}"	1
2532	183559	31678	6.3617124560000002	8		"user_knn"	"{""nnbrs"": 20}"	1
4884	183585	31691	4.8388690949999997	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4437	183585	31691	4.8788843149999996	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4681	183585	31691	4.4478197100000001	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2400	183585	31691	5.4446139340000004	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1930	183585	31691	4.7120823859999996	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1952	183585	31691	5.7405061719999999	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2002	183585	31691	4.8924574850000004	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2010	183585	31691	5.2722702029999997	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2154	183585	31691	4.9671578409999997	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2178	183585	31691	4.4179010390000002	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2291	183585	31691	4.5691695210000001	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
2357	183585	31691	5.7377810480000004	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4450	183775	31783	5.3650193210000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4904	183857	31822	5.1071619989999997	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4901	183947	31866	4.8500547410000001	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4400	183947	31866	4.9674100880000003	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
4406	183947	31866	4.7914633750000002	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
