movieid	imdbid	director_women	director_nowhite	director_region	movie_region	movie_region_bra
56782	tt0469494	0	0	0	0	0
56786	tt0067958	0	0	0	0	0
56788	tt0472062	0	0	0	0	0
56797	tt0070825	0	0	0	0	0
56801	tt0758730	0	0	0	0	0
56805	tt0841046	0	0	0	0	0
56835	tt0417056	0	0	1	0	0
56837	tt0450972	0	0	0	0	0
56846	tt0960790	0	0	0	0	0
56848	tt0102789	0	0	1	0	0
56869	tt0489458	0	0	1	1	1
56874	tt0387114	1	0	0	0	0
56885	tt0427309	0	1	0	0	0
56888	tt0461804	0	1	1	1	0
56908	tt0490579	0	0	0	0	0
56915	tt0760329	0	0	1	1	0
56931	tt0220644	0	1	1	1	0
56941	tt0431308	0	0	0	0	0
56945	tt0841032	0	0	0	0	0
56949	tt0988595	1	0	0	0	0
56956	tt0069226	0	0	0	0	0
56959	tt0047200	0	0	0	0	0
56995	tt0893356	0	0	0	0	0
57017	tt0058500	0	0	0	0	0
57023	tt0115950	1	0	0	0	0
57027	tt0339489	1	0	1	0	0
57038	tt0241663	0	0	1	1	1
57041	tt0058548	0	0	1	0	0
57044	tt0439547	0	0	1	1	1
57069	tt0051720	0	1	1	1	0
57147	tt0795493	0	0	0	0	0
57179	tt0424287	0	0	0	0	0
57183	tt0986264	0	1	1	1	0
57209	tt0058275	0	0	1	0	0
57223	tt0372873	0	1	1	1	0
57236	tt0462392	0	0	0	0	0
57243	tt1032856	0	0	1	1	0
57269	tt0492463	1	1	1	1	0
57274	tt1038988	0	0	1	0	0
57276	tt0259822	0	0	1	0	0
57282	tt0065398	0	0	0	0	0
57291	tt0423382	0	0	0	0	0
57326	tt0460780	0	0	0	0	0
57353	tt0780516	0	0	0	0	0
57357	tt0356453	0	0	1	1	0
57368	tt1060277	0	0	0	0	0
57370	tt0951216	1	0	0	0	0
57393	tt0399095	0	0	0	0	0
57401	tt0896798	0	0	1	0	0
57418	tt0063483	0	0	0	0	0
57421	tt0422401	0	0	0	0	0
57426	tt0887719	0	0	0	0	0
57430	tt0076910	0	0	0	0	0
57432	tt0857295	0	0	0	0	0
57439	tt0480001	0	0	0	0	0
57453	tt0848542	0	0	1	0	0
57464	tt0760311	0	0	0	0	0
57468	tt0025948	0	0	0	0	0
57473	tt0031851	0	0	0	0	0
57476	tt0065542	0	0	0	0	0
57478	tt0019074	0	0	0	0	0
57480	tt0015016	0	0	0	0	0
57482	tt0011358	0	0	0	0	0
57484	tt0017463	0	0	0	0	0
57499	tt0099753	0	1	1	1	0
57502	tt0385586	0	1	1	1	0
57504	tt0808506	0	0	1	1	0
57509	tt0837803	0	0	0	0	0
57513	tt0070913	0	0	0	0	0
57520	tt0479968	0	0	0	1	0
57522	tt0486578	0	1	0	0	0
57526	tt0880578	0	0	0	0	0
57528	tt0462499	0	0	0	0	0
57530	tt0770810	0	1	0	0	0
57532	tt1073498	0	0	0	0	0
57534	tt0406759	0	0	0	0	0
57536	tt0489282	0	0	0	0	0
57538	tt0785007	0	0	0	0	0
57543	tt0440846	0	0	0	0	0
57550	tt0073152	0	0	1	0	0
57637	tt0780607	0	0	0	0	0
57640	tt0411477	0	0	1	0	0
57648	tt0050456	0	0	1	0	0
57655	tt0480251	0	0	0	0	0
57669	tt0780536	0	0	0	0	0
57690	tt0063599	0	0	1	0	0
57692	tt0058203	0	0	0	0	0
57695	tt0106579	0	0	0	0	0
57706	tt0086650	0	0	0	0	0
57709	tt0035440	0	0	0	0	0
57754	tt0814666	0	1	1	1	0
57772	tt0070904	0	0	0	0	0
57774	tt0322298	0	0	1	1	0
57776	tt0318590	0	0	1	1	1
57778	tt0870112	0	0	0	0	0
57792	tt0825236	1	0	1	1	0
57805	tt0816616	0	1	0	0	0
57811	tt0970184	0	0	0	0	0
57843	tt0901507	0	0	0	0	0
57845	tt0800099	0	0	0	0	0
57848	tt0780492	0	0	0	0	0
57854	tt0025004	0	0	0	0	0
57865	tt0484877	0	0	0	0	0
57868	tt0028141	0	0	0	0	0
57873	tt0099817	0	0	0	0	0
57910	tt0780622	0	0	0	0	0
57940	tt0083296	0	0	0	0	0
57942	tt0497876	0	1	1	1	0
57946	tt0468820	0	1	1	1	0
57949	tt0494652	0	1	0	0	0
57951	tt0770752	0	0	0	0	0
57960	tt0033677	0	0	0	0	0
57964	tt0780486	0	0	1	0	0
57970	tt0892375	0	0	1	0	0
57980	tt0945356	0	0	1	0	0
57991	tt0034891	0	0	1	0	0
57996	tt0436607	0	1	1	0	0
58003	tt0061042	0	0	0	0	0
58007	tt0078259	0	0	0	0	0
58025	tt0489099	0	0	0	0	0
58029	tt0807054	0	0	0	0	0
58033	tt0937347	0	0	1	0	0
58047	tt0832266	0	0	0	0	0
58059	tt0048198	0	0	1	1	0
58061	tt0018909	0	0	0	0	0
58078	tt0485851	0	1	1	0	0
58081	tt0018972	0	0	0	0	0
58084	tt0872224	0	0	0	0	0
58094	tt0395421	0	0	0	0	0
58103	tt0443274	0	0	0	0	0
58105	tt0416236	0	0	0	0	0
58107	tt1023481	0	1	0	0	0
58111	tt0449994	0	1	1	1	0
58120	tt0020702	0	0	0	0	0
58123	tt0282599	0	1	1	1	0
58130	tt0021508	0	0	0	0	0
58136	tt0826547	0	0	0	0	0
58146	tt1001562	0	0	0	0	0
58154	tt0467200	0	0	0	0	0
58156	tt0839980	0	0	0	0	0
58162	tt0425413	0	0	0	0	0
58174	tt0424430	0	1	1	1	0
58180	tt0022353	0	0	0	0	0
58185	tt1097256	0	1	1	1	0
58191	tt0854678	0	0	0	0	0
58207	tt0839938	0	0	1	1	0
58209	tt0246228	1	0	0	0	0
58223	tt0427582	0	0	1	1	0
58228	tt0076913	0	1	0	0	0
58246	tt0772168	0	0	0	0	0
58269	tt0239441	0	0	0	0	0
58274	tt0034936	0	0	0	0	0
58282	tt0040317	0	0	0	0	0
58287	tt0463027	1	0	0	0	0
58291	tt0997047	0	0	0	0	0
58293	tt0443649	0	0	0	1	0
58295	tt0200465	0	0	1	1	0
58297	tt0483607	0	0	0	1	0
58299	tt0451079	0	0	0	0	0
58301	tt0808279	0	0	0	0	0
58303	tt0813547	0	0	0	0	0
58306	tt0416044	0	0	0	1	0
58309	tt0912599	0	0	0	0	0
58315	tt0811138	0	0	0	0	0
58324	tt0475998	0	0	0	0	0
58332	tt0848557	0	0	0	0	0
58334	tt0466816	0	0	0	0	0
58347	tt0472160	0	0	0	0	0
58351	tt0870090	0	0	1	1	1
58365	tt0905979	0	0	0	0	0
58367	tt0462023	0	0	1	1	0
58373	tt0040974	0	0	0	0	0
58376	tt1166827	0	0	0	0	0
58379	tt0386820	0	0	0	0	0
58381	tt0807721	0	0	1	1	0
58409	tt0398237	0	0	0	0	0
58411	tt0496319	0	0	0	0	0
58418	tt0455805	1	0	0	0	0
58422	tt0056049	0	1	1	1	0
58425	tt1094594	0	0	0	0	0
58432	tt0486674	0	0	0	0	0
58434	tt0420740	0	0	0	0	0
58437	tt0095903	0	0	0	0	0
58439	tt0064253	0	0	0	0	0
58452	tt0918557	0	0	0	0	0
58485	tt0107953	0	0	0	1	0
58490	tt0970468	0	1	0	0	0
58492	tt0453548	0	0	0	0	0
58494	tt0804505	0	0	0	0	0
58509	tt0034241	0	0	0	0	0
58520	tt0089537	0	0	0	0	0
58530	tt0389235	0	0	0	0	0
58534	tt0419766	0	0	0	0	0
58554	tt0988108	0	0	0	0	0
58559	tt0468569	0	0	0	0	0
58564	tt0023955	0	0	0	0	0
58576	tt0060647	0	0	0	0	0
58578	tt0089904	0	0	0	0	0
58589	tt0066184	0	0	0	0	0
58595	tt0914382	0	0	0	0	0
58598	tt0086102	0	0	1	1	0
58610	tt0468442	0	0	0	0	0
58622	tt0814130	0	0	0	0	0
58627	tt1023111	0	0	0	0	0
58632	tt1032854	0	0	0	0	0
58641	tt1002540	0	0	1	1	0
58649	tt0018192	0	0	0	0	0
58652	tt0940709	0	1	1	1	0
58655	tt0817538	0	0	0	0	0
58661	tt0254252	0	0	0	0	0
58706	tt0796307	1	0	1	0	0
58709	tt0381668	0	1	1	1	0
58718	tt0499570	0	0	0	0	0
58722	tt0073373	0	1	1	1	0
58740	tt0022074	0	0	0	0	0
58743	tt0395119	0	0	0	0	0
58760	tt0085764	0	0	0	0	0
58774	tt0072446	0	0	0	0	0
58783	tt0481797	0	0	0	0	0
58785	tt0475241	0	0	1	0	0
58803	tt0478087	0	0	1	0	0
58806	tt0858479	0	0	1	0	0
58808	tt0462477	0	0	0	0	0
58810	tt0412808	0	0	1	0	0
58812	tt0085213	0	0	0	1	0
58816	tt0473074	0	0	0	0	0
58839	tt0379865	0	0	0	0	0
58847	tt0082313	0	1	1	1	0
58850	tt0091757	0	0	0	1	0
58870	tt0388556	0	1	1	1	0
58874	tt0063278	0	0	0	0	0
58876	tt0489281	1	0	0	0	0
58879	tt0893382	0	0	0	0	0
58881	tt0416675	0	1	1	0	0
58889	tt0995061	1	0	0	0	0
58895	tt0056919	0	0	0	0	0
58898	tt0454065	0	0	1	1	0
58904	tt0083728	0	1	0	0	0
58920	tt0478999	1	0	1	1	0
58922	tt0464955	0	0	0	0	0
58933	tt0758053	0	1	1	1	0
58937	tt0903627	0	0	0	0	0
58939	tt0827713	0	0	0	0	0
58941	tt1068658	0	0	0	0	0
58945	tt0482901	0	0	1	1	1
58964	tt0856288	0	0	0	0	0
58972	tt0410377	0	0	0	0	0
58975	tt0963794	0	0	0	1	0
58992	tt1097239	0	0	0	0	0
58994	tt0912590	0	0	0	1	1
58998	tt0800039	0	0	0	0	0
59000	tt0497972	0	0	0	0	0
59014	tt0426592	0	0	0	0	0
59016	tt0421073	0	0	0	0	0
59018	tt0857191	0	0	0	0	0
59022	tt0481536	0	0	0	0	0
59026	tt0875113	0	0	0	0	0
59031	tt0855895	0	0	0	0	0
59037	tt0811080	1	0	0	1	0
59040	tt0857376	0	0	1	1	0
59044	tt1007950	0	0	0	0	0
59053	tt0348853	1	0	0	0	0
59065	tt0488988	0	0	0	0	0
59074	tt0070794	0	0	0	0	0
59103	tt0865556	0	0	0	1	0
59105	tt0963208	0	0	0	0	0
59107	tt0815178	0	0	0	0	0
59114	tt0069134	0	0	0	0	0
59116	tt0437954	0	0	0	0	0
59118	tt1045670	0	0	0	0	0
59126	tt0815241	0	0	0	0	0
59129	tt0892899	0	0	0	0	0
59131	tt0845955	0	0	1	0	0
59136	tt0892425	0	0	0	0	0
59138	tt0470732	0	0	0	0	0
59141	tt0845046	0	0	0	0	0
59143	tt1111833	0	0	0	0	0
59154	tt0032258	0	0	0	0	0
59157	tt0027800	0	0	0	0	0
59159	tt0023249	0	0	0	0	0
59173	tt0073240	0	0	0	0	0
59178	tt0028345	0	0	0	0	0
59180	tt0032007	0	0	0	0	0
59182	tt0034266	0	0	0	0	0
59184	tt0035419	0	0	0	0	0
59188	tt0045296	0	0	0	0	0
59216	tt0419449	0	0	1	0	0
59220	tt0425326	0	0	0	0	0
59256	tt0800240	0	0	0	0	0
59258	tt0871426	0	0	0	0	0
59260	tt0494271	0	0	0	0	0
59273	tt0412637	0	0	0	0	0
59290	tt0417871	0	0	1	0	0
59295	tt1091617	0	0	0	0	0
59302	tt0477916	0	0	1	0	0
59306	tt0926129	0	0	1	0	0
59313	tt0436889	1	0	0	0	0
59315	tt0371746	0	0	0	0	0
59327	tt0193763	0	0	1	0	0
59333	tt0866439	0	0	0	0	0
59336	tt1012804	0	0	0	0	0
59339	tt0475984	0	0	0	0	0
59362	tt0497323	0	0	0	0	0
59366	tt0281680	1	0	0	0	0
59369	tt0936501	0	0	0	0	0
59376	tt0977214	0	0	1	0	0
59382	tt0826711	0	1	1	1	0
59387	tt0460791	0	1	1	1	0
59399	tt0454084	0	0	0	0	0
59404	tt0790623	0	0	1	0	0
59418	tt0802948	0	0	0	0	0
59421	tt1033643	0	0	1	0	0
59426	tt1080695	0	0	0	0	0
59435	tt0795439	0	0	0	0	0
59440	tt0482463	0	0	1	0	0
59447	tt0106911	0	0	0	0	0
59463	tt0046031	0	0	0	0	0
59465	tt0031976	0	0	0	0	0
59478	tt0844462	0	0	0	0	0
59485	tt0478090	0	0	0	0	0
59501	tt0499448	0	0	0	1	0
59519	tt0827517	0	0	0	0	0
59527	tt0042046	0	0	0	0	0
59547	tt0473389	1	0	0	0	0
59549	tt0942384	0	0	0	0	0
59590	tt1047007	0	0	1	0	0
59594	tt0884224	0	0	0	0	0
59602	tt0808486	0	0	0	0	0
59604	tt0830558	0	0	0	0	0
59607	tt1112115	0	0	0	0	0
59615	tt0367882	0	0	0	0	0
59621	tt0762104	0	0	1	0	0
59625	tt0469099	1	0	1	1	0
59641	tt0052106	0	0	0	0	0
59655	tt0940620	0	0	0	0	0
59665	tt0052724	0	0	0	0	0
59667	tt0435706	1	1	1	0	0
59669	tt0479916	0	0	0	0	0
59680	tt0023303	0	0	1	0	0
59684	tt0841119	0	0	0	0	0
59705	tt0487273	0	0	0	0	0
59709	tt0488604	0	0	0	0	0
59715	tt0482599	0	1	1	1	0
59721	tt0427998	0	0	0	0	0
59725	tt1000774	0	0	0	0	0
59727	tt0482606	0	0	0	0	0
59729	tt0379976	0	0	0	0	0
59731	tt1151309	0	0	0	0	0
59738	tt0490076	0	0	0	0	0
59753	tt0768120	0	1	1	1	0
59784	tt0441773	0	0	1	1	0
59795	tt0939681	0	0	0	0	0
59799	tt0233809	0	1	1	1	0
59801	tt0092963	0	1	1	1	0
59805	tt0064256	0	1	1	1	1
59810	tt1000771	0	0	0	0	0
59814	tt0812243	0	0	0	0	0
59832	tt0043132	0	0	0	0	0
59834	tt0063970	0	0	0	0	0
59836	tt0047889	0	0	0	0	0
59838	tt0066907	0	0	0	0	0
59840	tt0066970	0	0	0	0	0
59842	tt0052792	0	0	0	0	0
59844	tt0062639	0	0	1	0	0
59846	tt0020030	0	0	0	0	0
59850	tt0075263	0	0	0	0	0
59852	tt0063775	0	0	0	0	0
59854	tt0051198	0	0	0	0	0
59858	tt0027042	0	0	0	0	0
59861	tt0026008	0	0	0	0	0
59865	tt0024453	0	0	0	0	0
59867	tt0053017	0	0	0	0	0
59888	tt0084807	1	1	1	1	0
59893	tt0071483	0	0	0	0	0
59895	tt0091406	0	1	1	1	0
59900	tt0960144	0	0	0	0	0
59905	tt0084465	0	0	0	0	0
59908	tt0803057	0	0	0	0	0
59910	tt0829098	0	1	1	0	0
59912	tt0846040	0	0	0	0	0
59915	tt0758786	0	0	0	0	0
59922	tt0312886	1	1	1	1	0
59938	tt0076804	0	0	0	0	0
59942	tt0054038	0	0	0	0	0
59945	tt0011439	0	0	0	0	0
59947	tt0089847	0	0	0	1	0
59954	tt0012752	0	0	0	0	0
59960	tt0053434	0	0	0	0	0
59974	tt0055981	0	0	0	0	0
59976	tt0055320	0	0	0	0	0
59985	tt0460745	0	0	0	0	0
59988	tt0464907	0	0	0	0	0
59995	tt1078188	0	0	0	0	0
60007	tt0116118	0	0	0	0	0
60020	tt0913968	0	1	1	1	0
60030	tt0491162	0	0	0	0	0
60032	tt0415856	1	0	0	0	0
60037	tt0949731	0	1	1	1	0
60040	tt0800080	0	0	0	1	0
60044	tt0923600	0	0	0	0	0
60046	tt0889588	0	0	0	1	0
60059	tt0400761	0	1	1	1	0
60069	tt0910970	0	0	0	1	0
60072	tt0493464	0	0	0	0	0
60074	tt0448157	0	0	0	0	0
60086	tt0433350	0	1	1	0	0
60096	tt0304808	0	0	0	1	0
60103	tt0044357	0	0	0	0	0
60106	tt0071634	0	0	0	0	0
60110	tt0070814	0	0	0	0	0
60124	tt0811128	0	0	0	0	0
60126	tt0425061	0	0	0	0	0
60128	tt0913445	0	0	0	0	0
60133	tt0940585	1	0	0	0	0
60135	tt0479547	0	0	0	0	0
60137	tt0997088	1	0	0	0	0
60141	tt0964587	0	0	0	0	0
60145	tt0011565	0	0	0	0	0
60147	tt0889652	0	0	0	0	0
60150	tt0027515	0	0	0	0	0
60179	tt0067055	0	0	0	0	0
60183	tt0929235	0	0	0	0	0
60189	tt0099053	0	0	0	0	0
60193	tt0384832	0	0	1	1	0
60198	tt0070628	0	0	0	0	0
60201	tt0063555	0	0	0	1	0
60223	tt0019563	0	0	0	0	0
60225	tt0018471	0	0	0	0	0
60227	tt0016473	0	0	0	0	0
60229	tt0021505	0	0	0	0	0
60231	tt0018097	0	0	0	0	0
60234	tt0014463	0	0	0	0	0
60237	tt0085289	0	0	0	0	0
60240	tt0071721	0	0	0	0	0
60243	tt0069103	0	0	0	0	0
60256	tt0053765	0	1	1	1	0
60259	tt0447854	0	0	0	0	0
60284	tt1204298	0	0	0	0	0
60286	tt0889134	0	0	0	0	0
60289	tt0846308	0	0	1	0	0
60291	tt0479468	0	0	0	0	0
60293	tt1082886	0	0	0	0	0
60295	tt1114277	0	1	0	0	0
60303	tt0492784	0	1	1	1	0
60309	tt0037508	0	0	0	0	0
60311	tt0034522	0	0	0	0	0
60314	tt0057940	0	0	0	0	0
60316	tt0061787	0	0	0	0	0
60322	tt0888693	0	0	0	0	0
60333	tt1093824	0	0	0	0	0
60336	tt0091497	0	0	0	0	0
60338	tt0487928	0	0	0	0	0
60341	tt0896866	0	0	0	0	0
60343	tt0029751	0	0	0	0	0
60353	tt0017048	0	1	1	1	0
60356	tt0212573	1	0	1	1	0
60363	tt0960890	0	1	1	0	0
60376	tt0911010	0	1	0	0	0
60382	tt1157705	1	0	0	0	0
60384	tt0405496	1	0	0	0	0
60389	tt0870211	0	0	0	0	0
60391	tt1034427	0	0	0	0	0
60393	tt0463381	0	0	0	0	0
60397	tt0795421	1	0	0	0	0
60405	tt0909388	0	0	0	0	0
60408	tt1064932	0	0	0	0	0
60411	tt0060560	0	1	1	1	0
60418	tt0816545	0	0	0	0	0
60421	tt0847897	1	0	0	0	0
60436	tt0829193	0	0	0	0	0
60450	tt0806679	0	0	0	0	0
60461	tt0997188	0	0	0	0	0
60463	tt0985025	0	0	1	0	0
60469	tt0386038	0	0	0	0	0
60471	tt0479528	0	0	1	1	0
60475	tt0451966	0	0	1	0	0
60479	tt0822858	0	0	0	0	0
60482	tt0787523	0	0	0	0	0
60484	tt0039090	0	0	1	1	0
60487	tt0060550	0	0	0	0	0
60490	tt1210351	0	0	1	1	0
60494	tt0042274	0	0	0	0	0
60503	tt0879843	0	0	0	0	0
60508	tt0170351	0	0	0	0	0
60514	tt0373051	0	0	0	0	0
60516	tt0765476	0	0	0	0	0
60522	tt1050160	0	1	1	1	0
60524	tt0470679	0	0	0	0	0
60526	tt0472071	1	0	1	1	0
60530	tt0869977	1	0	0	0	0
60538	tt0492486	0	0	0	0	0
60544	tt0424971	0	0	0	0	0
60546	tt0245027	0	0	0	0	0
60551	tt0901475	0	1	1	1	0
60566	tt1024942	0	0	0	0	0
60568	tt0478394	0	0	0	0	0
60579	tt0453383	0	0	1	0	0
60585	tt0074312	0	0	0	0	0
60590	tt0765141	0	0	0	0	0
60599	tt0462295	0	0	0	0	0
60609	tt0758742	0	0	1	1	0
60616	tt0055124	0	0	0	0	0
60618	tt0444672	0	0	0	0	0
60625	tt0051047	0	0	0	0	0
60641	tt0422783	0	0	0	0	0
60647	tt0800241	0	0	0	0	0
60649	tt0482603	0	0	0	1	0
60654	tt0437526	1	0	0	0	0
60666	tt0913958	0	0	0	0	0
60684	tt0409459	0	0	1	0	0
60688	tt1043838	0	0	0	0	0
60702	tt0865957	0	0	0	0	0
60707	tt0844768	0	0	0	0	0
60728	tt1045889	1	0	0	0	0
60735	tt0952682	0	0	0	0	0
60737	tt0472205	0	0	0	0	0
60743	tt1086340	0	0	0	0	0
60745	tt0054687	0	0	0	0	0
60753	tt1117385	0	0	0	0	0
60756	tt0838283	0	0	0	0	0
60758	tt0412536	0	0	0	1	0
60760	tt0443701	0	0	0	0	0
60763	tt0486259	1	0	0	0	0
60766	tt1155592	0	0	0	0	0
60768	tt1157620	0	0	0	0	0
60803	tt0063230	0	0	0	1	0
60825	tt0473514	0	0	0	0	0
60827	tt0949489	1	1	1	1	0
60832	tt0964539	0	0	1	0	0
60857	tt0801526	0	0	0	0	0
60880	tt0087545	0	1	1	1	0
60885	tt1039652	0	0	1	0	0
60887	tt0841084	1	0	0	0	0
60894	tt0819714	0	0	0	0	0
60896	tt0019935	0	0	0	0	0
60930	tt0820162	0	0	0	0	0
60937	tt0859163	0	0	0	1	0
60939	tt1027862	0	0	0	0	0
60941	tt0805570	0	0	1	0	0
60943	tt0978759	1	0	0	0	0
60946	tt0493450	0	0	0	0	0
60948	tt0914797	0	0	0	0	0
60950	tt0497465	0	0	0	0	0
60990	tt0055052	0	1	1	1	0
60992	tt0428870	0	1	1	1	0
61004	tt0103303	0	0	0	0	0
61009	tt0769508	0	0	0	0	0
61011	tt0783608	0	0	0	0	0
61013	tt0177507	0	0	0	0	0
61018	tt0247613	0	1	1	1	0
61024	tt0910936	0	0	0	0	0
61026	tt0425637	0	1	1	1	0
61031	tt0076933	0	0	0	0	0
61035	tt0804552	0	0	0	0	0
61037	tt0841925	0	0	1	0	0
61041	tt0828158	0	0	0	0	0
61071	tt1018785	1	1	1	0	0
61073	tt0411475	0	0	0	0	0
61075	tt0974554	1	0	0	0	0
61083	tt0382053	1	0	0	0	0
61100	tt0859765	0	1	1	1	0
61110	tt0414426	0	0	0	0	0
61116	tt0069792	0	0	0	0	0
61123	tt0810900	0	0	0	0	0
61132	tt0942385	0	0	0	0	0
61136	tt0962711	0	0	0	1	0
61160	tt1185834	0	0	0	1	0
61167	tt1029120	0	0	0	0	0
61206	tt0809425	0	0	0	0	0
61210	tt0490181	0	0	0	0	0
61215	tt0883995	0	1	1	1	0
61236	tt1185616	0	0	1	1	0
61240	tt1139797	0	0	0	0	0
61246	tt1104733	0	0	0	0	0
61248	tt0452608	0	0	0	0	0
61250	tt0852713	0	0	0	0	0
61253	tt1091751	0	0	1	0	0
61255	tt1031969	0	0	0	0	0
61257	tt0963807	0	0	0	0	0
61262	tt0790686	0	0	0	0	0
61264	tt0901485	0	0	0	0	0
61267	tt0486321	0	0	0	0	0
61269	tt0889671	0	0	0	0	0
61279	tt0042692	0	0	0	0	0
61285	tt0218505	0	0	0	0	0
61289	tt0906665	0	1	1	1	0
61301	tt0765430	1	1	0	1	0
61312	tt0425308	0	0	0	0	0
61317	tt0445965	0	0	0	1	0
61319	tt1172206	0	0	0	0	0
61323	tt0887883	0	0	0	0	0
61348	tt1213644	0	0	0	0	0
61350	tt0364970	0	0	0	0	0
61352	tt0988047	0	0	0	0	0
61354	tt0844671	1	0	0	0	0
61357	tt1149405	0	0	0	0	0
61361	tt0430770	1	0	0	0	0
61373	tt0098672	0	0	0	0	0
61396	tt0054292	0	0	0	0	0
61398	tt0804507	0	0	0	0	0
61401	tt0831887	0	0	0	0	0
61406	tt0472027	0	0	0	0	0
61414	tt0034297	0	0	0	0	0
61434	tt0064754	0	0	0	0	0
61449	tt1068641	0	0	1	1	0
61451	tt0037263	0	0	0	0	0
61465	tt0814022	0	1	1	1	0
61467	tt0790657	0	0	0	0	0
61470	tt0077270	0	0	0	1	0
61473	tt0490234	0	0	0	0	0
61475	tt1020936	0	0	0	0	0
61493	tt0992911	0	1	1	1	0
61553	tt0492881	0	0	0	0	0
61560	tt0100768	0	1	0	0	0
61567	tt1087458	0	0	1	0	0
61569	tt0791178	1	0	1	1	0
61586	tt0472156	0	0	0	0	0
61628	tt0401808	0	1	1	1	0
61634	tt0038097	0	0	0	0	0
61638	tt1282045	0	0	1	0	0
61646	tt0452971	0	0	0	0	0
61678	tt0492619	0	0	0	0	0
61692	tt0457275	0	0	0	0	0
61695	tt0815457	0	0	0	0	0
61697	tt1034331	0	0	0	0	0
61705	tt0947802	0	0	0	0	0
61707	tt0859760	0	0	0	0	0
61724	tt0092149	0	0	1	0	0
61729	tt0995039	0	0	0	0	0
61742	tt0454976	0	0	0	0	0
61768	tt0388727	0	0	0	0	0
61816	tt0459102	0	0	0	0	0
61818	tt0353324	0	0	0	0	0
61862	tt0474642	0	0	1	1	0
61868	tt0482528	0	0	0	0	0
61913	tt0060073	0	0	0	0	0
61931	tt0069124	0	0	0	0	0
61934	tt0071521	0	0	0	0	0
61937	tt0045848	0	0	0	0	0
61941	tt0870122	0	0	0	0	0
61948	tt0899128	0	0	0	0	0
61950	tt0870204	0	0	0	0	0
61967	tt0056444	0	1	1	1	0
61986	tt0800308	0	0	0	0	0
61991	tt1046997	0	1	0	0	0
61994	tt0351459	0	0	1	1	1
62000	tt0053987	0	0	0	1	0
62010	tt0920461	0	0	0	0	0
62014	tt0481254	0	0	1	1	1
62049	tt0048918	0	0	1	0	0
62054	tt0072231	0	0	0	1	0
62081	tt1059786	0	0	0	0	0
62113	tt0455538	0	0	0	0	0
62115	tt0425458	0	0	0	0	0
62137	tt0956038	0	1	0	1	0
62153	tt0051879	0	0	0	0	0
62155	tt0981227	0	0	0	0	0
62157	tt0782867	0	0	1	1	0
62198	tt0068924	0	0	1	0	0
62203	tt1029234	0	0	0	0	0
62206	tt0127310	0	0	1	1	0
62208	tt0047682	0	1	1	1	0
62213	tt0376873	0	0	1	1	1
62235	tt0972883	0	0	1	0	0
62237	tt1224448	0	0	1	0	0
62245	tt0051792	0	1	1	1	0
62250	tt0929425	0	0	0	0	0
62254	tt0089746	0	0	1	1	0
62265	tt0809504	0	0	0	0	0
62277	tt0460485	0	0	1	0	0
62293	tt0864761	0	0	0	0	0
62299	tt0913951	0	0	0	0	0
62304	tt0307596	0	0	0	0	0
62334	tt0108597	0	0	0	0	0
62344	tt1084950	0	0	0	0	0
62374	tt0758774	0	0	0	0	0
62376	tt0970411	0	0	0	0	0
62378	tt0841027	0	0	1	0	0
62383	tt0006333	0	0	0	0	0
62385	tt0064860	0	0	0	0	0
62390	tt0481580	1	0	0	0	0
62394	tt0467197	0	0	0	0	0
62420	tt0911024	0	0	0	0	0
62434	tt1007028	0	0	0	0	0
62437	tt1175491	0	0	0	1	0
62439	tt1046163	0	0	0	0	0
62467	tt0068569	0	0	0	0	0
62474	tt0066745	0	0	0	0	0
62511	tt0383028	0	0	0	0	0
62514	tt0041257	0	0	0	0	0
62526	tt0072912	0	0	0	0	0
62553	tt0416212	1	1	0	0	0
62577	tt1054588	0	0	0	0	0
62586	tt1190617	0	0	0	0	0
62644	tt1063669	0	0	0	0	0
62660	tt0808230	0	0	0	0	0
62662	tt0090182	0	0	0	0	0
62669	tt0134771	0	1	1	1	0
62718	tt0963743	1	1	0	0	0
62721	tt0312409	0	0	1	1	0
62726	tt1142798	0	1	0	0	0
62729	tt0885415	0	0	0	0	0
62733	tt1082868	0	0	0	0	0
62761	tt0088222	0	1	1	1	0
62764	tt0072709	0	0	0	0	0
62781	tt0102488	0	1	1	1	0
62788	tt1031254	0	0	0	0	0
62792	tt0482572	0	0	0	0	0
62796	tt0426462	0	0	0	0	0
62799	tt0469903	0	0	0	0	0
62801	tt0068817	0	1	1	1	0
62803	tt0143348	0	1	1	1	0
62834	tt0280453	0	0	0	0	0
62836	tt0871427	0	0	1	0	0
62847	tt1152282	0	1	1	1	0
62849	tt1032755	0	0	0	0	0
62851	tt0407337	0	0	0	0	0
62912	tt0962726	0	0	0	0	0
62916	tt0038250	0	0	0	0	0
62920	tt0043663	0	0	1	0	0
62925	tt0031020	0	0	0	0	0
62953	tt0306011	0	0	0	0	0
62972	tt0409572	0	0	0	0	0
62974	tt0029844	0	0	0	0	0
62999	tt0479952	0	0	0	0	0
63001	tt1101026	0	0	0	0	0
63007	tt0011909	0	0	0	0	0
63033	tt0861689	0	0	1	1	1
63062	tt0824747	0	0	0	0	0
63072	tt0898367	0	0	1	0	0
63082	tt1010048	0	0	1	1	0
63113	tt0830515	0	0	0	0	0
63119	tt1042499	1	0	0	0	0
63121	tt0052270	0	0	0	0	0
